name,rating,price,distance,latitude,longitude,ll,poi_cat
Roy's Soul Food,70.0,1,45.72866632252995,41.765862,-87.614787,41.765862%2C-87.614787,restaurant
Sunny Sub,70.0,1,57.37269866720627,41.765862,-87.614787,41.765862%2C-87.614787,restaurant
Uncle Don Ray's,30.0,1,417.06600409505137,41.765862,-87.614787,41.765862%2C-87.614787,restaurant
Southtown Sub,80.0,1,513.6896346752303,41.765862,-87.614787,41.765862%2C-87.614787,restaurant
Baba's Famous Steak & Lemonade,50.0,1,607.7300345350545,41.765862,-87.614787,41.765862%2C-87.614787,restaurant
Front Yard Jerk Grille,70.0,2,609.9421202779774,41.765862,-87.614787,41.765862%2C-87.614787,restaurant
Margarita's Pizzeria II,50.0,2,812.0964152321177,41.765862,-87.614787,41.765862%2C-87.614787,restaurant
Market Fisheries,80.0,1,818.2972350491586,41.765862,-87.614787,41.765862%2C-87.614787,restaurant
Harold's Chicken,40.0,1,829.746631168561,41.765862,-87.614787,41.765862%2C-87.614787,restaurant
Mabe's Deli,90.0,2,843.6797217357125,41.765862,-87.614787,41.765862%2C-87.614787,restaurant
Subway,70.0,1,622.4180282492935,41.870959,-87.700259,41.870959%2C-87.700259,restaurant
J & J Fish,70.0,1,639.5905742008673,41.870959,-87.700259,41.870959%2C-87.700259,restaurant
Chinese Kitchen,50.0,1,661.5797347112709,41.870959,-87.700259,41.870959%2C-87.700259,restaurant
Sharks Fish & Chicken,60.0,1,675.9053933786603,41.870959,-87.700259,41.870959%2C-87.700259,restaurant
McDonald's,20.0,1,677.8245859880276,41.870959,-87.700259,41.870959%2C-87.700259,restaurant
Pete's Place,80.0,1,694.6762209841339,41.870959,-87.700259,41.870959%2C-87.700259,restaurant
Murry Fish & Chicken,60.0,1,889.523264235594,41.870959,-87.700259,41.870959%2C-87.700259,restaurant
Taco Bell,50.0,1,919.6434538823676,41.870959,-87.700259,41.870959%2C-87.700259,restaurant
Star Gyros,60.0,2,996.5260849330884,41.870959,-87.700259,41.870959%2C-87.700259,restaurant
Dave's Red Hots,100.0,1,1058.3531383972106,41.870959,-87.700259,41.870959%2C-87.700259,restaurant
Burger King,40.0,1,404.0737619539318,41.775144,-87.708129,41.775144%2C-87.708129,restaurant
La Fogata,90.0,2,456.1274470993508,41.775144,-87.708129,41.775144%2C-87.708129,restaurant
Pepe's Mexican Restaurant,80.0,2,500.7853315074536,41.775144,-87.708129,41.775144%2C-87.708129,restaurant
El Pollo Real #2,80.0,1,527.6563244428386,41.775144,-87.708129,41.775144%2C-87.708129,restaurant
Subway,40.0,1,559.3468186990264,41.775144,-87.708129,41.775144%2C-87.708129,restaurant
Tacos Villa,90.0,1,641.5880853522848,41.775144,-87.708129,41.775144%2C-87.708129,restaurant
Cholie's Pizza,50.0,1,751.5776459312976,41.775144,-87.708129,41.775144%2C-87.708129,restaurant
La Mixteca Poblana,80.0,1,793.985797973803,41.775144,-87.708129,41.775144%2C-87.708129,restaurant
Palermo's Italian Restaurant,80.0,2,865.3021957895276,41.775144,-87.708129,41.775144%2C-87.708129,restaurant
Little Dennis,90.0,1,872.9141833207244,41.775144,-87.708129,41.775144%2C-87.708129,restaurant
Poncitlan Five,80.0,1,19.67889065898519,41.9424235,-87.74713,41.9424235%2C-87.74713,restaurant
KFC,40.0,1,336.30408127243174,41.9424235,-87.74713,41.9424235%2C-87.74713,restaurant
Chinese Kitchen,50.0,1,376.72282471078114,41.9424235,-87.74713,41.9424235%2C-87.74713,restaurant
New Delta Family Restaurant,100.0,1,379.79334065867465,41.9424235,-87.74713,41.9424235%2C-87.74713,restaurant
McDonald's,30.0,1,380.18314847702607,41.9424235,-87.74713,41.9424235%2C-87.74713,restaurant
Burrito King,70.0,1,393.08951544064456,41.9424235,-87.74713,41.9424235%2C-87.74713,restaurant
Nick's Hi-Ho Cafe,90.0,1,484.4337533929258,41.9424235,-87.74713,41.9424235%2C-87.74713,restaurant
Chop Suey King Chinese Restaurant,70.0,1,485.3383193868187,41.9424235,-87.74713,41.9424235%2C-87.74713,restaurant
China Chef,60.0,1,516.6439945943985,41.9424235,-87.74713,41.9424235%2C-87.74713,restaurant
Buenos Aires Deli,90.0,2,588.4251779228631,41.9424235,-87.74713,41.9424235%2C-87.74713,restaurant
Supreme Fish and Steak Hoagie,100.0,1,645.3404611052847,41.791198,-87.671949,41.791198%2C-87.671949,restaurant
Subway,20.0,1,714.7539570252225,41.791198,-87.671949,41.791198%2C-87.671949,restaurant
Seashell Restaurant,80.0,1,730.611228344811,41.791198,-87.671949,41.791198%2C-87.671949,restaurant
Ho Ho Restaurant,80.0,1,51.73298568753173,41.749896,-87.643693,41.749896%2C-87.643693,restaurant
Subway,20.0,1,53.09434027050371,41.749896,-87.643693,41.749896%2C-87.643693,restaurant
Jamaica Jerk Villa,60.0,2,86.95678758674896,41.749896,-87.643693,41.749896%2C-87.643693,restaurant
Jb Gyros,20.0,1,90.10333836098236,41.749896,-87.643693,41.749896%2C-87.643693,restaurant
Salaam Restaurant and Bakery,80.0,2,190.2339911150272,41.749896,-87.643693,41.749896%2C-87.643693,restaurant
Billy's Prime Fish & Hoagie,70.0,1,204.7514612898838,41.749896,-87.643693,41.749896%2C-87.643693,restaurant
Italian Fiesta Pizzeria,40.0,2,294.97538770708854,41.749896,-87.643693,41.749896%2C-87.643693,restaurant
Brewer Coffee and Custard,100.0,1,471.3690061662484,41.749896,-87.643693,41.749896%2C-87.643693,restaurant
The Hoagie Place,70.0,1,475.254534751788,41.749896,-87.643693,41.749896%2C-87.643693,restaurant
Mr J Fish & Chicken,90.0,1,666.4731285229409,41.749896,-87.643693,41.749896%2C-87.643693,restaurant
Norman's Bistro,60.0,2,373.031249413039,41.814697,-87.598006,41.814697%2C-87.598006,restaurant
Italian Fiesta Pizzeria,50.0,2,542.244540227045,41.814697,-87.598006,41.814697%2C-87.598006,restaurant
Gorée Cuisine,90.0,2,547.8787705923266,41.814697,-87.598006,41.814697%2C-87.598006,restaurant
Carver 47 Food & Wellness Market,90.0,2,562.6598789385981,41.814697,-87.598006,41.814697%2C-87.598006,restaurant
Subway,50.0,1,616.8689281004704,41.814697,-87.598006,41.814697%2C-87.598006,restaurant
Just Turkey,60.0,2,673.116195116596,41.814697,-87.598006,41.814697%2C-87.598006,restaurant
The Original Pancake House,80.0,2,676.2422068268165,41.814697,-87.598006,41.814697%2C-87.598006,restaurant
De Rice,70.0,1,695.6832159153425,41.814697,-87.598006,41.814697%2C-87.598006,restaurant
Golden Fish,60.0,1,710.3606705299467,41.814697,-87.598006,41.814697%2C-87.598006,restaurant
Fung's Chop Suey,70.0,1,719.5837590328022,41.814697,-87.598006,41.814697%2C-87.598006,restaurant
Guapo Taco,80.0,1,379.4874999930914,41.805661,-87.683392,41.805661%2C-87.683392,restaurant
Birrieria Jalisco,90.0,1,414.6852956082011,41.805661,-87.683392,41.805661%2C-87.683392,restaurant
Taqueria Jamay,80.0,1,564.2150446068197,41.805661,-87.683392,41.805661%2C-87.683392,restaurant
Piezano's Pizza & Grinder,50.0,1,578.479398438205,41.805661,-87.683392,41.805661%2C-87.683392,restaurant
Back of The Yards Coffeehouse,80.0,1,607.0134537068708,41.805661,-87.683392,41.805661%2C-87.683392,restaurant
El Conde SA,50.0,2,617.2150416190716,41.805661,-87.683392,41.805661%2C-87.683392,restaurant
Pizza Hut,20.0,1,685.1362680967914,41.805661,-87.683392,41.805661%2C-87.683392,restaurant
Subway,40.0,1,685.2827136841422,41.805661,-87.683392,41.805661%2C-87.683392,restaurant
Dulce Mami Cafe,80.0,1,709.2743456541455,41.805661,-87.683392,41.805661%2C-87.683392,restaurant
Burger King,40.0,1,741.7012635623778,41.805661,-87.683392,41.805661%2C-87.683392,restaurant
Life Restaurant,80.0,1,567.3414158336262,41.885409,-87.726491,41.885409%2C-87.726491,restaurant
Taste Bud 1,70.0,1,603.8868672320381,41.885409,-87.726491,41.885409%2C-87.726491,restaurant
Wiley's Chicken and Ribs,70.0,1,617.8137610142047,41.885409,-87.726491,41.885409%2C-87.726491,restaurant
Luigi's Pizza,50.0,1,617.894389443681,41.885409,-87.726491,41.885409%2C-87.726491,restaurant
Burger King,40.0,1,30.0599559680728,41.69239474587557,-87.70096063613892,41.69239474587557%2C-87.70096063613892,restaurant
Rosati's Pizza,50.0,1,52.20123311493151,41.69239474587557,-87.70096063613892,41.69239474587557%2C-87.70096063613892,restaurant
Barraco's Pizza Chicago,60.0,2,277.78610118444743,41.69239474587557,-87.70096063613892,41.69239474587557%2C-87.70096063613892,restaurant
La Fiesta Mexican Restaurant,60.0,2,303.15318342466725,41.69239474587557,-87.70096063613892,41.69239474587557%2C-87.70096063613892,restaurant
Fat Tommy's,90.0,1,317.21861212073844,41.69239474587557,-87.70096063613892,41.69239474587557%2C-87.70096063613892,restaurant
Bacon and Jam,90.0,2,323.59849639394275,41.69239474587557,-87.70096063613892,41.69239474587557%2C-87.70096063613892,restaurant
Tata's Chicago Pizzeria,80.0,1,353.9629114879798,41.69239474587557,-87.70096063613892,41.69239474587557%2C-87.70096063613892,restaurant
Hernandez Burrito Station,60.0,1,878.7878956000677,41.69239474587557,-87.70096063613892,41.69239474587557%2C-87.70096063613892,restaurant
Jiang's Kitchen,60.0,2,902.192445476036,41.69239474587557,-87.70096063613892,41.69239474587557%2C-87.70096063613892,restaurant
Beggars Pizza,50.0,2,943.0356341647824,41.69239474587557,-87.70096063613892,41.69239474587557%2C-87.70096063613892,restaurant
SIR Chicken,50.0,1,403.2035702188633,41.862355,-87.7157109,41.862355%2C-87.7157109,restaurant
Popeyes Louisiana Kitchen,20.0,1,491.35130291010313,41.862355,-87.7157109,41.862355%2C-87.7157109,restaurant
Dave's Red Hots,100.0,1,579.1388576609994,41.862355,-87.7157109,41.862355%2C-87.7157109,restaurant
Star Gyros,60.0,2,622.741258202859,41.862355,-87.7157109,41.862355%2C-87.7157109,restaurant
Taco Bell,50.0,1,684.1460994330417,41.862355,-87.7157109,41.862355%2C-87.7157109,restaurant
McDonald's,20.0,1,928.71063779521,41.862355,-87.7157109,41.862355%2C-87.7157109,restaurant
Chinese Kitchen,50.0,1,950.495134895534,41.862355,-87.7157109,41.862355%2C-87.7157109,restaurant
Subway,70.0,1,975.5224699859888,41.862355,-87.7157109,41.862355%2C-87.7157109,restaurant
Subway,20.0,1,978.110868276879,41.862355,-87.7157109,41.862355%2C-87.7157109,restaurant
Albano's Pizzeria,70.0,1,41.56459917505165,41.865608,-87.772389,41.865608%2C-87.772389,restaurant
Brasas,80.0,1,202.4422446703802,41.865608,-87.772389,41.865608%2C-87.772389,restaurant
Senor Sandwich,60.0,1,220.0518398317261,41.865608,-87.772389,41.865608%2C-87.772389,restaurant
The Lucky Dog,50.0,1,316.11060668449016,41.865608,-87.772389,41.865608%2C-87.772389,restaurant
New Wing Wah Chinese Restaurant,70.0,2,367.36968507938695,41.865608,-87.772389,41.865608%2C-87.772389,restaurant
Captain B's Shrimp House,70.0,1,517.8316908286255,41.865608,-87.772389,41.865608%2C-87.772389,restaurant
Fiesta Grill,40.0,1,523.4946136139032,41.865608,-87.772389,41.865608%2C-87.772389,restaurant
Captain Hook's of Roosevelt & Central,60.0,2,548.2128673191374,41.865608,-87.772389,41.865608%2C-87.772389,restaurant
Firehouse Grill,70.0,1,551.2222875303526,41.865608,-87.772389,41.865608%2C-87.772389,restaurant
Subway,30.0,1,553.003246048464,41.865608,-87.772389,41.865608%2C-87.772389,restaurant
Chi-Town Fried Chicken,100.0,1,243.4414034570133,41.8954359,-87.7335726,41.8954359%2C-87.7335726,restaurant
Elliots Augusta Pizza & Grill,80.0,1,458.0949448733526,41.8954359,-87.7335726,41.8954359%2C-87.7335726,restaurant
Burger King,30.0,1,666.924750652871,41.8954359,-87.7335726,41.8954359%2C-87.7335726,restaurant
La Cocina de Alicia,60.0,2,927.6984716493954,41.8954359,-87.7335726,41.8954359%2C-87.7335726,restaurant
Bro-N-Laws Bar-B-Q,70.0,1,939.3952493912086,41.8954359,-87.7335726,41.8954359%2C-87.7335726,restaurant
Dj's Gyros,60.0,1,1006.0963378705936,41.8954359,-87.7335726,41.8954359%2C-87.7335726,restaurant
Sunny Sub,80.0,1,1006.0963378705936,41.8954359,-87.7335726,41.8954359%2C-87.7335726,restaurant
El Sitio,80.0,2,1165.7635809761412,41.8954359,-87.7335726,41.8954359%2C-87.7335726,restaurant
Bot Bakery,80.0,2,30.82680460970989,41.766206,-87.562789,41.766206%2C-87.562789,restaurant
Majani Soulful Vegan Cuisine,90.0,2,242.0852395198675,41.766206,-87.562789,41.766206%2C-87.562789,restaurant
Chef Sara's Cafe,80.0,1,252.4316682441355,41.766206,-87.562789,41.766206%2C-87.562789,restaurant
Kennedy Fish & Chicken,50.0,1,310.1700779705911,41.766206,-87.562789,41.766206%2C-87.562789,restaurant
Hoagy House,50.0,1,348.21525865040644,41.766206,-87.562789,41.766206%2C-87.562789,restaurant
House of Bing,70.0,1,464.0769575295034,41.766206,-87.562789,41.766206%2C-87.562789,restaurant
Surf's Up South Shore,70.0,2,595.3199581306422,41.766206,-87.562789,41.766206%2C-87.562789,restaurant
LG Restaurant,70.0,1,798.5848692156706,41.766206,-87.562789,41.766206%2C-87.562789,restaurant
Royal Caribbean Jerk,60.0,1,845.8417155459972,41.766206,-87.562789,41.766206%2C-87.562789,restaurant
Rainbow Beach Sub Shop,90.0,2,903.1621418529716,41.766206,-87.562789,41.766206%2C-87.562789,restaurant
Valley Of Jordan,70.0,1,20.2229207862155,41.79933626261,-87.6009581145,41.79933626261%2C-87.6009581145,restaurant
Nicky's Chinese Food,40.0,1,384.78471711439255,41.79933626261,-87.6009581145,41.79933626261%2C-87.6009581145,restaurant
Cedars Mediterranean Kitchen,70.0,2,397.3775614926435,41.79933626261,-87.6009581145,41.79933626261%2C-87.6009581145,restaurant
Harold's Chicken #14,60.0,1,413.0572974803546,41.79933626261,-87.6009581145,41.79933626261%2C-87.6009581145,restaurant
Leona's Pizzeria,50.0,2,478.686949198856,41.79933626261,-87.6009581145,41.79933626261%2C-87.6009581145,restaurant
The Budlong Hot Chicken,70.0,2,500.1957373163262,41.79933626261,-87.6009581145,41.79933626261%2C-87.6009581145,restaurant
Roux Diner,90.0,2,502.8297310051782,41.79933626261,-87.6009581145,41.79933626261%2C-87.6009581145,restaurant
Nella Pizza e Pasta,80.0,2,534.1166921016481,41.79933626261,-87.6009581145,41.79933626261%2C-87.6009581145,restaurant
The Sit Down Cafe & Sushi Bar,80.0,2,542.273448775681,41.79933626261,-87.6009581145,41.79933626261%2C-87.6009581145,restaurant
Nile Restaurant Hyde Park,80.0,2,562.5771805793647,41.79933626261,-87.6009581145,41.79933626261%2C-87.6009581145,restaurant
Star Gyros,60.0,2,173.4026283487182,41.868114,-87.7109257,41.868114%2C-87.7109257,restaurant
Dave's Red Hots,100.0,1,180.7221450780216,41.868114,-87.7109257,41.868114%2C-87.7109257,restaurant
Taco Bell,50.0,1,207.18859327871968,41.868114,-87.7109257,41.868114%2C-87.7109257,restaurant
Popeyes Louisiana Kitchen,20.0,1,268.0104818282016,41.868114,-87.7109257,41.868114%2C-87.7109257,restaurant
Subway,70.0,1,378.6208763230667,41.868114,-87.7109257,41.868114%2C-87.7109257,restaurant
McDonald's,20.0,1,423.0789571109652,41.868114,-87.7109257,41.868114%2C-87.7109257,restaurant
Chinese Kitchen,50.0,1,452.578230249724,41.868114,-87.7109257,41.868114%2C-87.7109257,restaurant
Murry Fish & Chicken,60.0,1,574.2810855261713,41.868114,-87.7109257,41.868114%2C-87.7109257,restaurant
Pete's Place,80.0,1,944.1207663329952,41.868114,-87.7109257,41.868114%2C-87.7109257,restaurant
J & J Fish,70.0,1,948.9199338316456,41.868114,-87.7109257,41.868114%2C-87.7109257,restaurant
Sunda Chicago,80.0,3,23.7734915978162,41.890762,-87.631697,41.890762%2C-87.631697,restaurant
Roka Akor - Chicago,80.0,4,30.19956383009706,41.890762,-87.631697,41.890762%2C-87.631697,restaurant
Potbelly Sandwich Shop,80.0,1,48.61672469556594,41.890762,-87.631697,41.890762%2C-87.631697,restaurant
Jimmy John's,60.0,1,52.167637906947455,41.890762,-87.631697,41.890762%2C-87.631697,restaurant
Parlay at Joy District,70.0,2,59.19309871180497,41.890762,-87.631697,41.890762%2C-87.631697,restaurant
"Bar Goa, an Indian Gastropub",80.0,2,60.02880294352372,41.890762,-87.631697,41.890762%2C-87.631697,restaurant
Joy District,60.0,2,67.37700261788267,41.890762,-87.631697,41.890762%2C-87.631697,restaurant
Ema,90.0,2,69.95281924404024,41.890762,-87.631697,41.890762%2C-87.631697,restaurant
Bar Sótano,80.0,3,71.30496595946657,41.890762,-87.631697,41.890762%2C-87.631697,restaurant
Pizzeria Portofino,70.0,2,73.02102747307448,41.890762,-87.631697,41.890762%2C-87.631697,restaurant
Carl's Red Hots,70.0,1,821.3715990419477,41.73715146431056,-87.57274031639099,41.73715146431056%2C-87.57274031639099,restaurant
Thomas Restaurant,70.0,1,847.7037488836926,41.73715146431056,-87.57274031639099,41.73715146431056%2C-87.57274031639099,restaurant
PLANT BASED JUNKIE,80.0,2,918.5846771012008,41.73715146431056,-87.57274031639099,41.73715146431056%2C-87.57274031639099,restaurant
The New Look Restaurant,70.0,2,1232.1474270661686,41.73715146431056,-87.57274031639099,41.73715146431056%2C-87.57274031639099,restaurant
Popeyes Louisiana Kitchen,20.0,1,481.36286735531576,41.866225,-87.717918,41.866225%2C-87.717918,restaurant
Dave's Red Hots,100.0,1,524.6463026403876,41.866225,-87.717918,41.866225%2C-87.717918,restaurant
Star Gyros,60.0,2,595.1864742120329,41.866225,-87.717918,41.866225%2C-87.717918,restaurant
Subway,20.0,1,680.046242472105,41.866225,-87.717918,41.866225%2C-87.717918,restaurant
Taco Bell,50.0,1,687.0890825008275,41.866225,-87.717918,41.866225%2C-87.717918,restaurant
SIR Chicken,50.0,1,829.0435408485744,41.866225,-87.717918,41.866225%2C-87.717918,restaurant
Original Maxwell Street,70.0,1,831.8349882242212,41.866225,-87.717918,41.866225%2C-87.717918,restaurant
Duwell Fish,80.0,2,952.3610580982962,41.866225,-87.717918,41.866225%2C-87.717918,restaurant
Subway,70.0,1,969.2891220353712,41.866225,-87.717918,41.866225%2C-87.717918,restaurant
McDonald's,20.0,1,975.056654859497,41.866225,-87.717918,41.866225%2C-87.717918,restaurant
Subway,100.0,1,53.89471838842119,41.94655,-87.719827,41.94655%2C-87.719827,restaurant
Olive Garden Italian Restaurant,70.0,2,216.6544863798084,41.94655,-87.719827,41.94655%2C-87.719827,restaurant
La Nonna,90.0,2,401.4022371083281,41.94655,-87.719827,41.94655%2C-87.719827,restaurant
Mirabella Italian Cuisine & Bar,80.0,2,413.5333079489556,41.94655,-87.719827,41.94655%2C-87.719827,restaurant
Red Hot Chicago,60.0,1,613.2933443035049,41.94655,-87.719827,41.94655%2C-87.719827,restaurant
Portillo's Hot Dogs,50.0,2,642.4121532877552,41.94655,-87.719827,41.94655%2C-87.719827,restaurant
Brudders Bar and Grill,70.0,1,643.8781376118675,41.94655,-87.719827,41.94655%2C-87.719827,restaurant
Brasa Roja,70.0,2,646.2679464940571,41.94655,-87.719827,41.94655%2C-87.719827,restaurant
Dragon del Maguey,80.0,1,647.6426320816718,41.94655,-87.719827,41.94655%2C-87.719827,restaurant
J's Corner Hot Dogs,80.0,1,651.0538683334291,41.94655,-87.719827,41.94655%2C-87.719827,restaurant
Southside African Restaurant,80.0,2,324.07735040163755,41.744615,-87.551208,41.744615%2C-87.551208,restaurant
El Jacalito,80.0,1,328.660761674762,41.744615,-87.551208,41.744615%2C-87.551208,restaurant
Maya's Pizza,50.0,1,567.4402881512707,41.744615,-87.551208,41.744615%2C-87.551208,restaurant
Little Caesars Pizza,60.0,1,797.4077721522691,41.744615,-87.551208,41.744615%2C-87.551208,restaurant
De Arcos Pizza,70.0,1,844.3465637858919,41.744615,-87.551208,41.744615%2C-87.551208,restaurant
The New Look Restaurant,70.0,2,884.7297310858397,41.744615,-87.551208,41.744615%2C-87.551208,restaurant
Margarita’s Pizza,60.0,2,997.004519951262,41.744615,-87.551208,41.744615%2C-87.551208,restaurant
Ketel One Club,60.0,3,110.1251243060286,41.88137,-87.67493,41.88137%2C-87.67493,restaurant
Chicago Stadium Club,80.0,3,110.1251243060286,41.88137,-87.67493,41.88137%2C-87.67493,restaurant
Sinha Elegant Cuisine,90.0,2,337.9639831973675,41.88137,-87.67493,41.88137%2C-87.67493,restaurant
Church's Chicken,50.0,1,539.1133927785417,41.88137,-87.67493,41.88137%2C-87.67493,restaurant
Su Taqueria El Rey Del Taco,90.0,2,543.3215121428457,41.88137,-87.67493,41.88137%2C-87.67493,restaurant
Subway,60.0,1,632.4522888417804,41.88137,-87.67493,41.88137%2C-87.67493,restaurant
SoJu BBQ,90.0,2,667.8575643479148,41.88137,-87.67493,41.88137%2C-87.67493,restaurant
La Lagartija Taqueria,80.0,2,701.5230582915405,41.88137,-87.67493,41.88137%2C-87.67493,restaurant
Park Tavern,70.0,2,707.2158117101875,41.88137,-87.67493,41.88137%2C-87.67493,restaurant
Billy Goat Inn,50.0,1,751.2363972640981,41.88137,-87.67493,41.88137%2C-87.67493,restaurant
El Charro San Francisco,70.0,1,68.13950999790126,41.70261,-87.533531,41.70261%2C-87.533531,restaurant
Waldo Cooney's Pizza,50.0,1,83.8665829962265,41.70261,-87.533531,41.70261%2C-87.533531,restaurant
La Cienega Taqueria,80.0,1,355.1854577448385,41.70261,-87.533531,41.70261%2C-87.533531,restaurant
Gorditas Loli's,80.0,1,370.76716841378,41.70261,-87.533531,41.70261%2C-87.533531,restaurant
Burger King,50.0,1,545.3820265576761,41.70261,-87.533531,41.70261%2C-87.533531,restaurant
Birrieria Ocotlan,90.0,1,577.0216046104105,41.70261,-87.533531,41.70261%2C-87.533531,restaurant
Gina's Chicken,70.0,1,592.5036227125196,41.70261,-87.533531,41.70261%2C-87.533531,restaurant
Subway,30.0,1,631.6143183221594,41.70261,-87.533531,41.70261%2C-87.533531,restaurant
KFC,40.0,1,686.2293510246121,41.70261,-87.533531,41.70261%2C-87.533531,restaurant
McDonald's,40.0,1,720.1650122945636,41.70261,-87.533531,41.70261%2C-87.533531,restaurant
Burger King,40.0,1,117.5138554537084,41.92378,-87.7843998,41.92378%2C-87.7843998,restaurant
Memo's Tacos,80.0,1,161.32235354830453,41.92378,-87.7843998,41.92378%2C-87.7843998,restaurant
Tony's Chinese & American Restaurant,80.0,1,180.81176616345653,41.92378,-87.7843998,41.92378%2C-87.7843998,restaurant
El Guanaco,70.0,1,189.4948477979326,41.92378,-87.7843998,41.92378%2C-87.7843998,restaurant
Las Islas Marias,40.0,2,436.9635230240863,41.92378,-87.7843998,41.92378%2C-87.7843998,restaurant
Papa Johns Pizza,70.0,1,465.2591998360356,41.92378,-87.7843998,41.92378%2C-87.7843998,restaurant
Subway,60.0,1,492.1531219706656,41.92378,-87.7843998,41.92378%2C-87.7843998,restaurant
Brickyard Super China Buffet,40.0,1,552.5537807420179,41.92378,-87.7843998,41.92378%2C-87.7843998,restaurant
Chipotle Mexican Grill,40.0,1,577.0730331142596,41.92378,-87.7843998,41.92378%2C-87.7843998,restaurant
Buffalo Wild Wings,30.0,2,590.8473295592119,41.92378,-87.7843998,41.92378%2C-87.7843998,restaurant
La Cienega Taqueria,80.0,1,876.7888935749967,41.691979,-87.534912,41.691979%2C-87.534912,restaurant
Aroy Thai Restaurant,80.0,2,40.98770807498192,41.967094,-87.679028,41.967094%2C-87.679028,restaurant
Shanghai Inn,80.0,2,61.52828709149861,41.967094,-87.679028,41.967094%2C-87.679028,restaurant
Siam Country,80.0,2,100.10474528427694,41.967094,-87.679028,41.967094%2C-87.679028,restaurant
Budacki's Drive In,90.0,1,116.5149471653184,41.967094,-87.679028,41.967094%2C-87.679028,restaurant
Me Dee Cafe,80.0,2,215.23113306909232,41.967094,-87.679028,41.967094%2C-87.679028,restaurant
R&A Bread Bakers,70.0,1,222.28703303511088,41.967094,-87.679028,41.967094%2C-87.679028,restaurant
Sweet Moon,90.0,2,238.95143273945223,41.967094,-87.679028,41.967094%2C-87.679028,restaurant
Wendy's,40.0,1,241.77837761949164,41.967094,-87.679028,41.967094%2C-87.679028,restaurant
La Boulangerie,80.0,2,256.1178048920651,41.967094,-87.679028,41.967094%2C-87.679028,restaurant
Groundswell Coffee Roasters,90.0,1,306.92196603908906,41.967094,-87.679028,41.967094%2C-87.679028,restaurant
Bienmesabe,80.0,2,64.95992042501636,41.961507,-87.671387,41.961507%2C-87.671387,restaurant
Urban Vegan,80.0,2,169.77741644328654,41.961507,-87.671387,41.961507%2C-87.671387,restaurant
Bliss Resto,80.0,2,226.9628636708567,41.961507,-87.671387,41.961507%2C-87.671387,restaurant
Spacca Napoli,80.0,2,281.01517793046565,41.961507,-87.671387,41.961507%2C-87.671387,restaurant
Bayan Ko,90.0,2,296.46992083648854,41.961507,-87.671387,41.961507%2C-87.671387,restaurant
Spoken Cafe,90.0,2,301.9216552589328,41.961507,-87.671387,41.961507%2C-87.671387,restaurant
Subway,50.0,1,326.721992773868,41.961507,-87.671387,41.961507%2C-87.671387,restaurant
Culver’s,60.0,2,331.5570607858645,41.961507,-87.671387,41.961507%2C-87.671387,restaurant
Anna's Thai Kitchen,100.0,2,352.68053317382146,41.961507,-87.671387,41.961507%2C-87.671387,restaurant
Wolcott Tap,90.0,2,369.372527976049,41.961507,-87.671387,41.961507%2C-87.671387,restaurant
St Rest No 2 Country Kitchen,70.0,2,540.6800417849997,41.731767,-87.604899,41.731767%2C-87.604899,restaurant
New China Express,70.0,1,575.285677327126,41.731767,-87.604899,41.731767%2C-87.604899,restaurant
Subway,60.0,1,578.8677441791953,41.731767,-87.604899,41.731767%2C-87.604899,restaurant
Sizzlin Skillets,60.0,2,628.630228654819,41.731767,-87.604899,41.731767%2C-87.604899,restaurant
Captain Hooks Fish & Chicken,70.0,1,822.5102993538507,41.731767,-87.604899,41.731767%2C-87.604899,restaurant
Fisherman's Island,70.0,2,874.8227966229648,41.731767,-87.604899,41.731767%2C-87.604899,restaurant
Noon O Kabab,90.0,2,34.009004022295926,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
"Noon O Kabab - Pick Up, Delivery & Catering",90.0,2,38.708750553008485,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Khepri Cafe,90.0,1,65.95309889694296,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Taqueria San Juanito,80.0,1,68.74982452413934,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Wabi Sabi,80.0,2,83.75249254238406,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
LD Pho,90.0,2,84.43024591439259,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Gyro Stop,20.0,1,119.60107651926003,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Salam Restaurant,70.0,2,120.0975569865151,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
La Plazita Bakery,90.0,1,134.39669347117223,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Golden Crust Pizza & Tap,70.0,2,149.29927452747984,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Popeyes Louisiana Kitchen,20.0,1,497.3970778119136,41.705588,-87.602938,41.705588%2C-87.602938,restaurant
Dunkin/Baskin Robbins,30.0,1,939.3689312651276,41.705588,-87.602938,41.705588%2C-87.602938,restaurant
Positanos Pizza,80.0,1,181.52446278043317,41.79482,-87.732112,41.79482%2C-87.732112,restaurant
KFC,50.0,1,342.221025690595,41.79482,-87.732112,41.79482%2C-87.732112,restaurant
